date,time
2015-08-09 00:59:15,0.334684848785
2015-08-09 00:59:20,0.297741889954
2015-08-09 00:59:25,0.295279979706
2015-08-09 00:59:30,0.336089134216
2015-08-09 00:59:35,0.275452136993
2015-08-09 00:59:40,0.27899909019499997
2015-08-09 00:59:45,0.280920982361
2015-08-09 00:59:50,0.336467027664
2015-08-09 00:59:55,0.290958881378
2015-08-09 01:00:00,0.305527925491
2015-08-09 01:00:05,0.27441883087200003
2015-08-09 01:00:10,0.334639072418
2015-08-09 01:00:15,0.298149108887
2015-08-09 01:00:20,0.312936067581
2015-08-09 01:00:25,0.272683143616
2015-08-09 01:00:30,0.384308099747
2015-08-09 01:00:35,0.269554138184
2015-08-09 01:00:40,0.329866170883
2015-08-09 01:00:45,0.27024817466699996
2015-08-09 01:00:50,0.321132898331
2015-08-09 01:00:55,0.265100002289
2015-08-09 01:01:00,0.327643871307
2015-08-09 01:01:05,0.295578956604
2015-08-09 01:01:10,0.395076990128
2015-08-09 01:01:15,0.266221046448
2015-08-09 01:01:20,0.33001399040199997
2015-08-09 01:01:25,0.274204969406
2015-08-09 01:01:30,0.32626414299
2015-08-09 01:01:35,0.28787708282499996
2015-08-09 01:01:40,0.345067024231
2015-08-09 01:01:45,0.310627937317
2015-08-09 01:01:50,0.513650178909
2015-08-09 01:01:55,0.298472881317
2015-08-09 01:02:00,0.334504842758
2015-08-09 01:02:05,0.271007061005
2015-08-09 01:02:10,0.477379083633
2015-08-09 01:02:15,0.275909900665
2015-08-09 01:02:20,0.270613908768
2015-08-09 01:02:25,0.271288156509
2015-08-09 01:02:30,0.32463502883900003
2015-08-09 01:02:35,0.273478984833
2015-08-09 01:02:40,0.278481960297
2015-08-09 01:02:45,0.306664943695
2015-08-09 01:02:50,0.549611091614
2015-08-09 01:02:55,0.280742883682
2015-08-09 01:03:00,0.33597302436800003
2015-08-09 01:03:05,0.27754187583900003
2015-08-09 01:03:10,0.464848995209
2015-08-09 01:03:15,0.284310102463
2015-08-09 01:03:20,0.272053956985
2015-08-09 01:03:25,0.347705841064
2015-08-09 01:03:30,0.377225875854
2015-08-09 01:03:35,0.287514925003
2015-08-09 01:03:40,0.404058933258
2015-08-09 01:03:45,0.28702616691599997
2015-08-09 01:03:50,0.48788595199600004
2015-08-09 01:03:55,0.274371862411
2015-08-09 01:04:00,0.277690887451
2015-08-09 01:04:05,0.27566289901700003
2015-08-09 01:04:10,0.281377077103
2015-08-09 01:04:15,0.269070148468
2015-08-09 01:04:20,0.32563996315
2015-08-09 01:04:25,0.323231935501
2015-08-09 01:04:30,0.348477125168
2015-08-09 01:04:35,0.30074095726
2015-08-09 01:04:40,0.365536928177
2015-08-09 01:04:45,0.280854940414
2015-08-09 01:04:50,0.308804035187
2015-08-09 01:04:55,0.301270008087
2015-08-09 01:05:00,0.41542696952799996
2015-08-09 01:05:05,0.285022974014
2015-08-09 01:05:10,0.349962949753
2015-08-09 01:05:15,0.28055286407499996
2015-08-09 01:05:20,0.37049102783200005
2015-08-09 01:05:25,0.290457963943
2015-08-09 01:05:30,0.328546047211
2015-08-09 01:05:35,0.296997070312
2015-08-09 01:05:40,0.384995937347
2015-08-09 01:05:45,0.296732902527
2015-08-09 01:05:50,0.290798902512
2015-08-09 01:05:55,0.282618999481
2015-08-09 01:06:00,0.32390499115
2015-08-09 01:06:05,0.271637916565
2015-08-09 01:06:10,0.43320798873899996
